source,dest,period,weight,title,removed_h1,transformed_original_titles,generated_parts,document_type,metadata_count,review_type
editorial/saw/qe/007/007-033.md,sitios/quinto-evangelio/content/ano-1974/la-piedra-filosofal/index.md,ano-1974,261,136 LA PIEDRA FILOSOFAL,True,0,1,conference,10,False
editorial/saw/qe/007/007-034.md,sitios/quinto-evangelio/content/ano-1974/entrevista-de-fernando-villa-uribe/index.md,ano-1974,262,137 ENTREVISTA DE FERNANDO VILLA URIBE,True,0,1,conference,10,False
editorial/saw/qe/007/007-035.md,sitios/quinto-evangelio/content/ano-1974/el-cuerpo-astral/index.md,ano-1974,263,EL CUERPO ASTRAL,True,0,1,short-text,5,False
editorial/saw/qe/007/007-036.md,sitios/quinto-evangelio/content/ano-1974/pranayama-y-gimnasia-de-lamaseria/index.md,ano-1974,264,F051 PRANAYAMA Y GIMNASIA DE LAMASERÍA,True,0,1,transcription-fragment,10,False
editorial/saw/qe/007/007-037.md,sitios/quinto-evangelio/content/ano-1974/indicaciones-a-los-hermanos-del-santuario-gk/index.md,ano-1974,265,138 INDICACIONES A LOS HERMANOS DEL SANTUARIO GK,True,0,1,conference,9,False
editorial/saw/qe/008/008-001.md,sitios/quinto-evangelio/content/ano-1975/preguntas-de-fernando-villa-al-maestro/index.md,ano-1975,266,139 PREGUNTAS DE FERNANDO VILLA AL MAESTRO,True,0,1,conference,9,False
editorial/saw/qe/008/008-002.md,sitios/quinto-evangelio/content/ano-1975/el-agnosthos-theos/index.md,ano-1975,267,140 EL AGNOSTHOS THEOS,True,0,1,conference,10,False
editorial/saw/qe/008/008-003.md,sitios/quinto-evangelio/content/ano-1975/el-sol-esta-habitado/index.md,ano-1975,268,F052 EL SOL ESTÁ HABITADO,True,0,1,transcription-fragment,6,False
editorial/saw/qe/008/008-004.md,sitios/quinto-evangelio/content/ano-1975/como-hacer-la-luz-dentro-de-nosotros-mismos/index.md,ano-1975,269,141 COMO HACER LA LUZ DENTRO DE NOSOTROS MISMOS,True,0,1,conference,10,False
editorial/saw/qe/008/008-005.md,sitios/quinto-evangelio/content/ano-1975/es-necesario-disolver-para-poder-cristalizar/index.md,ano-1975,270,ES NECESARIO DISOLVER PARA PODER CRISTALIZAR,True,0,1,short-text,5,False
editorial/saw/qe/008/008-006.md,sitios/quinto-evangelio/content/ano-1975/espiritualismo-materialismo-y-dialectica/index.md,ano-1975,271,"142 ESPIRITUALISMO, MATERIALISMO Y DIALÉCTICA",True,0,1,conference,10,False
editorial/saw/qe/008/008-007.md,sitios/quinto-evangelio/content/ano-1975/mensaje-a-las-hermanas-de-venezuela/index.md,ano-1975,272,F053 MENSAJE A LAS HERMANAS DE VENEZUELA,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-008.md,sitios/quinto-evangelio/content/ano-1975/cornelio-agrippa-y-la-piedra-filosofal/index.md,ano-1975,273,143 CORNELIO AGRIPPA Y LA PIEDRA FILOSOFAL,True,0,1,conference,9,False
editorial/saw/qe/008/008-009.md,sitios/quinto-evangelio/content/ano-1975/platica-con-los-hermanos-de-zulia-venezuela/index.md,ano-1975,274,144 PLÁTICA CON LOS HERMANOS DE ZULIA (VENEZUELA),True,0,1,conference,10,False
editorial/saw/qe/008/008-010.md,sitios/quinto-evangelio/content/ano-1975/platica-sobre-cain-y-abel/index.md,ano-1975,275,F054 PLÁTICA SOBRE CAÍN Y ABEL,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-011.md,sitios/quinto-evangelio/content/ano-1975/fe-presentimiento-e-intuicion/index.md,ano-1975,276,"F055 FE, PRESENTIMIENTO E INTUICIÓN",True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-012.md,sitios/quinto-evangelio/content/ano-1975/la-doctrina-de-los-muchos-yoes/index.md,ano-1975,277,145 LA DOCTRINA DE LOS MUCHOS YOES,True,0,1,conference,11,False
editorial/saw/qe/008/008-013.md,sitios/quinto-evangelio/content/ano-1975/nuestro-pais-psicologico/index.md,ano-1975,278,146 NUESTRO PAÍS PSICOLÓGICO,True,0,1,conference,10,False
editorial/saw/qe/008/008-014.md,sitios/quinto-evangelio/content/ano-1975/el-embotellamiento-de-la-esencia/index.md,ano-1975,279,147 EL EMBOTELLAMIENTO DE LA ESENCIA,True,0,1,conference,10,False
editorial/saw/qe/008/008-015.md,sitios/quinto-evangelio/content/ano-1975/la-unidad-del-hombre/index.md,ano-1975,280,148 LA UNIDAD DEL HOMBRE,True,0,1,conference,10,False
editorial/saw/qe/008/008-016.md,sitios/quinto-evangelio/content/ano-1975/el-poder-de-la-energia-creadora/index.md,ano-1975,281,149 EL PODER DE LA ENERGÍA CREADORA,True,0,1,conference,10,False
editorial/saw/qe/008/008-017.md,sitios/quinto-evangelio/content/ano-1975/nociones-esenciales-sobre-ocultismo/index.md,ano-1975,282,150 NOCIONES ESENCIALES SOBRE OCULTISMO,True,0,1,conference,10,False
editorial/saw/qe/008/008-018.md,sitios/quinto-evangelio/content/ano-1975/las-infradimensiones-de-la-naturaleza/index.md,ano-1975,283,151 LAS INFRADIMENSIONES DE LA NATURALEZA,True,0,1,conference,11,False
editorial/saw/qe/008/008-019.md,sitios/quinto-evangelio/content/ano-1975/poderes-psiquicos-psicologia-experimental/index.md,ano-1975,284,152 PODERES PSÍQUICOS (PSICOLOGÍA EXPERIMENTAL),True,0,1,conference,10,False
editorial/saw/qe/008/008-020.md,sitios/quinto-evangelio/content/ano-1975/la-edad-de-hierro-atlante-y-los-hijos-del-quinto-sol/index.md,ano-1975,285,153 LA EDAD DE HIERRO ATLÁNTE Y LOS HIJOS DEL QUINTO SOL,True,0,1,conference,10,False
editorial/saw/qe/008/008-021.md,sitios/quinto-evangelio/content/ano-1975/platica-sobre-el-amor-y-el-sexo/index.md,ano-1975,286,154 PLÁTICA SOBRE EL AMOR Y EL SEXO,True,0,1,conference,9,False
editorial/saw/qe/008/008-022.md,sitios/quinto-evangelio/content/ano-1975/lux-in-tenebris-lucem-la-luz-en-las-tinieblas-resplandece/index.md,ano-1975,287,"""LUX IN TENEBRIS LUCEM"" (LA LUZ EN LAS TINIEBLAS RESPLANDECE)",True,0,1,short-text,5,False
editorial/saw/qe/008/008-023.md,sitios/quinto-evangelio/content/ano-1975/marte-eso-es-alli-no-mas/index.md,ano-1975,288,"""¿MARTE? ¡ESO ES ALLÍ NO MÁS!""",True,0,1,short-text,5,False
editorial/saw/qe/008/008-024.md,sitios/quinto-evangelio/content/ano-1975/respuestas-a-fernando-villa-uribe-y-amparito/index.md,ano-1975,289,155 RESPUESTAS A FERNANDO VILLA URIBE Y AMPARITO,True,0,1,conference,9,False
editorial/saw/qe/008/008-025.md,sitios/quinto-evangelio/content/ano-1975/los-yoes-y-sus-efectos-en-el-organismo/index.md,ano-1975,290,"LOS ""YOES"" Y SUS EFECTOS EN EL ORGANISMO",True,0,1,short-text,5,False
editorial/saw/qe/008/008-026.md,sitios/quinto-evangelio/content/ano-1975/digestion-de-las-impresiones/index.md,ano-1975,291,DIGESTIÓN DE LAS IMPRESIONES,True,0,1,short-text,5,False
editorial/saw/qe/008/008-027.md,sitios/quinto-evangelio/content/ano-1975/fuerzas-primarias-de-la-naturaleza-y-del-cosmos/index.md,ano-1975,292,FUERZAS PRIMARIAS DE LA NATURALEZA Y DEL COSMOS,True,0,1,short-text,5,False
editorial/saw/qe/008/008-028.md,sitios/quinto-evangelio/content/ano-1975/la-lucha-de-los-opuestos/index.md,ano-1975,293,LA LUCHA DE LOS OPUESTOS,True,0,1,short-text,5,False
editorial/saw/qe/008/008-029.md,sitios/quinto-evangelio/content/ano-1975/entrevista-de-conde-ecarre/index.md,ano-1975,294,156 ENTREVISTA DE CONDE ECARRÉ,True,0,1,conference,10,False
editorial/saw/qe/008/008-030.md,sitios/quinto-evangelio/content/ano-1975/la-pistis-sophia-y-los-tiempos-del-fin/index.md,ano-1975,295,157 LA PISTIS SOPHIA Y LOS TIEMPOS DEL FIN,True,0,1,conference,10,False
editorial/saw/qe/008/008-031.md,sitios/quinto-evangelio/content/ano-1975/fariseos-y-saduceos/index.md,ano-1975,296,F056 FARISEOS Y SADUCEOS,True,0,1,transcription-fragment,9,False
editorial/saw/qe/008/008-032.md,sitios/quinto-evangelio/content/ano-1975/la-justicia/index.md,ano-1975,297,158 LA JUSTICIA,True,0,1,conference,9,False
editorial/saw/qe/008/008-033.md,sitios/quinto-evangelio/content/ano-1975/analisis-de-la-mente/index.md,ano-1975,298,159 ANÁLISIS DE LA MENTE,True,0,1,conference,10,False
editorial/saw/qe/008/008-034.md,sitios/quinto-evangelio/content/ano-1975/transformacion-de-las-impresiones/index.md,ano-1975,299,F057 TRANSFORMACIÓN DE LAS IMPRESIONES,True,0,1,transcription-fragment,9,False
editorial/saw/qe/008/008-035.md,sitios/quinto-evangelio/content/ano-1975/el-verdadero-origen-del-hombre/index.md,ano-1975,300,160 EL VERDADERO ORIGEN DEL HOMBRE,True,0,1,conference,11,False
editorial/saw/qe/008/008-036.md,sitios/quinto-evangelio/content/ano-1975/el-hombre-y-el-universo-que-nos-rodea/index.md,ano-1975,301,161 EL HOMBRE Y EL UNIVERSO QUE NOS RODEA,True,0,1,conference,11,False
editorial/saw/qe/008/008-037.md,sitios/quinto-evangelio/content/ano-1975/esoterismo-y-pseudoesoterismo/index.md,ano-1975,302,162 ESOTERISMO Y PSEUDOESOTERISMO,True,0,1,conference,10,False
editorial/saw/qe/008/008-038.md,sitios/quinto-evangelio/content/ano-1975/el-despertar-de-la-conciencia/index.md,ano-1975,303,163 EL DESPERTAR DE LA CONCIENCIA,True,0,1,conference,10,False
editorial/saw/qe/008/008-039.md,sitios/quinto-evangelio/content/ano-1975/los-dos-tipos-de-cristalizaciones-metafisicas/index.md,ano-1975,304,F058 LOS DOS TIPOS DE CRISTALIZACIONES METAFÍSICAS,True,0,1,transcription-fragment,11,False
editorial/saw/qe/008/008-040.md,sitios/quinto-evangelio/content/ano-1975/la-transvalorizacion/index.md,ano-1975,305,164 LA TRANSVALORIZACIÓN,True,0,1,conference,10,False
editorial/saw/qe/008/008-041.md,sitios/quinto-evangelio/content/ano-1975/la-fe-consciente/index.md,ano-1975,306,165 LA FE CONSCIENTE,True,0,1,conference,10,False
editorial/saw/qe/008/008-042.md,sitios/quinto-evangelio/content/ano-1975/los-distintos-mundos-o-regiones-del-universo/index.md,ano-1975,307,166 LOS DISTINTOS MUNDOS O REGIONES DEL UNIVERSO,True,0,1,conference,10,False
editorial/saw/qe/008/008-043.md,sitios/quinto-evangelio/content/ano-1975/moises-gran-mago-y-alquimista/index.md,ano-1975,308,"167 MOISÉS, GRAN MAGO Y ALQUIMISTA",True,0,1,conference,10,False
editorial/saw/qe/008/008-044.md,sitios/quinto-evangelio/content/ano-1975/el-anticristo/index.md,ano-1975,309,168 EL ANTICRISTO,True,0,1,conference,10,False
editorial/saw/qe/008/008-045.md,sitios/quinto-evangelio/content/ano-1975/las-tres-gunas/index.md,ano-1975,310,169 LAS TRES GUNAS,True,0,1,conference,10,False
editorial/saw/qe/008/008-046.md,sitios/quinto-evangelio/content/ano-1975/mensaje-dirigido-a-la-juventud-gnostica-revolucionaria/index.md,ano-1975,311,170 MENSAJE DIRIGIDO A LA JUVENTUD GNÓSTICA REVOLUCIONARIA,True,0,1,conference,10,False
editorial/saw/qe/008/008-047.md,sitios/quinto-evangelio/content/ano-1975/a-que-se-debe-que-en-la-tierra-hayan-diferentes-razas/index.md,ano-1975,312,¿A QUE SE DEBE QUE EN LA TIERRA HAYAN DIFERENTES RAZAS?,True,0,1,short-text,5,False
editorial/saw/qe/008/008-048.md,sitios/quinto-evangelio/content/ano-1975/la-responsabilidad-en-la-palabra/index.md,ano-1975,313,F059 LA RESPONSABILIDAD EN LA PALABRA,True,0,1,transcription-fragment,9,False
editorial/saw/qe/008/008-049.md,sitios/quinto-evangelio/content/ano-1975/las-nuevas-generaciones-frente-a-la-gnosis/index.md,ano-1975,314,171 LAS NUEVAS GENERACIONES FRENTE A LA GNOSIS,True,0,1,conference,10,False
editorial/saw/qe/008/008-050.md,sitios/quinto-evangelio/content/ano-1975/las-dos-lineas-de-la-vida/index.md,ano-1975,315,172 LAS DOS LÍNEAS DE LA VIDA,True,0,1,conference,10,False
editorial/saw/qe/008/008-051.md,sitios/quinto-evangelio/content/ano-1975/los-recelos-y-las-preocupaciones/index.md,ano-1975,316,173 LOS RECELOS Y LAS PREOCUPACIONES,True,0,1,conference,9,False
editorial/saw/qe/008/008-052.md,sitios/quinto-evangelio/content/ano-1975/la-voz-del-patriarca-en-abraxas/index.md,ano-1975,317,F060 LA VOZ DEL PATRIARCA EN ABRAXAS,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-053.md,sitios/quinto-evangelio/content/ano-1975/la-cosecha-del-sol/index.md,ano-1975,318,174 LA COSECHA DEL SOL,True,0,1,conference,10,False
editorial/saw/qe/008/008-054.md,sitios/quinto-evangelio/content/ano-1975/el-enigma-de-la-muerte/index.md,ano-1975,319,175 EL ENIGMA DE LA MUERTE,True,0,1,conference,9,False
editorial/saw/qe/008/008-055.md,sitios/quinto-evangelio/content/ano-1975/las-facultades-superiores-del-hombre/index.md,ano-1975,320,176 LAS FACULTADES SUPERIORES DEL HOMBRE,True,0,1,conference,10,False
editorial/saw/qe/008/008-056.md,sitios/quinto-evangelio/content/ano-1975/el-hombre-verdadero-y-la-sexta-raza/index.md,ano-1975,321,177 EL HOMBRE VERDADERO Y LA SEXTA RAZA,True,0,1,conference,11,False
editorial/saw/qe/008/008-057.md,sitios/quinto-evangelio/content/ano-1975/el-basamento-de-la-transmutacion-sexual/index.md,ano-1975,322,178 EL BASAMENTO DE LA TRANSMUTACIÓN SEXUAL,True,0,1,conference,10,False
editorial/saw/qe/008/008-058.md,sitios/quinto-evangelio/content/ano-1975/el-vacio-iluminador-y-la-aniquilacion-budhista/index.md,ano-1975,323,179 EL VACÍO ILUMINADOR Y LA ANIQUILACIÓN BUDHISTA,True,0,1,conference,10,False
editorial/saw/qe/008/008-059.md,sitios/quinto-evangelio/content/ano-1975/el-tesoro-de-la-fe/index.md,ano-1975,324,180 EL TESORO DE LA FE,True,0,1,conference,10,False
editorial/saw/qe/008/008-060.md,sitios/quinto-evangelio/content/ano-1975/mitomania-y-escepticismo/index.md,ano-1975,325,F061 MITOMANÍA Y ESCEPTICISMO,True,0,1,transcription-fragment,9,False
editorial/saw/qe/008/008-061.md,sitios/quinto-evangelio/content/ano-1975/el-mercurio-de-la-filosofia-secreta/index.md,ano-1975,326,F062 EL MERCURIO DE LA FILOSOFÍA SECRETA,True,0,1,transcription-fragment,9,False
editorial/saw/qe/008/008-062.md,sitios/quinto-evangelio/content/ano-1975/el-pensar-negativo-o-mente-quieta/index.md,ano-1975,327,F063 EL PENSAR NEGATIVO O MENTE QUIETA,True,0,1,transcription-fragment,9,False
editorial/saw/qe/008/008-063.md,sitios/quinto-evangelio/content/ano-1975/las-dos-llaves-de-oro-y-plata-del-apostol-pedro/index.md,ano-1975,328,181 LAS DOS LLAVES DE ORO Y PLATA DEL APÓSTOL PEDRO,True,0,1,conference,9,False
editorial/saw/qe/008/008-064.md,sitios/quinto-evangelio/content/ano-1975/la-busqueda-de-nuestra-propia-realidad/index.md,ano-1975,329,182 LA BÚSQUEDA DE NUESTRA PROPIA REALIDAD,True,0,1,conference,7,False
editorial/saw/qe/008/008-065.md,sitios/quinto-evangelio/content/ano-1975/el-3-de-esencia-libre/index.md,ano-1975,330,F064 EL 3% DE ESENCIA LIBRE,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-066.md,sitios/quinto-evangelio/content/ano-1975/la-degeneracion-de-la-capacidad-del-habla/index.md,ano-1975,331,F065 LA DEGENERACIÓN DE LA CAPACIDAD DEL HABLA,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-067.md,sitios/quinto-evangelio/content/ano-1975/mexico-esta-gobernado-por-capricornio-y-saturno/index.md,ano-1975,332,F066 MÉXICO ESTÁ GOBERNADO POR CAPRICORNIO Y SATURNO,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-068.md,sitios/quinto-evangelio/content/ano-1975/los-tres-discipulos-de-tritemio/index.md,ano-1975,333,F067 LOS TRES DISCÍPULOS DE TRITEMIO,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-069.md,sitios/quinto-evangelio/content/ano-1975/por-que-el-maestro-ya-no-habla-de-lo-mismo-que-antes/index.md,ano-1975,334,F068 POR QUÉ EL MAESTRO YA NO HABLA DE LO MISMO QUE ANTES,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-070.md,sitios/quinto-evangelio/content/ano-1975/de-donde-saca-el-maestro-lo-que-escribe-en-sus-libros/index.md,ano-1975,335,F069 DE DÓNDE SACA EL MAESTRO LO QUE ESCRIBE EN SUS LIBROS,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-071.md,sitios/quinto-evangelio/content/ano-1975/el-origen-de-los-mayas/index.md,ano-1975,336,F070 EL ORIGEN DE LOS MAYAS,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-072.md,sitios/quinto-evangelio/content/ano-1975/conferencia-sobre-hercolubus/index.md,ano-1975,337,183 CONFERENCIA SOBRE HERCÓLUBUS,True,0,1,conference,11,False
editorial/saw/qe/008/008-073.md,sitios/quinto-evangelio/content/ano-1975/la-madre-divina/index.md,ano-1975,338,F071 LA MADRE DIVINA,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-074.md,sitios/quinto-evangelio/content/ano-1975/magicas-creaciones-del-sonido/index.md,ano-1975,339,F072 MÁGICAS CREACIONES DEL SONIDO,True,0,1,transcription-fragment,10,False
editorial/saw/qe/008/008-075.md,sitios/quinto-evangelio/content/ano-1975/la-fantasia-de-creerse-uno/index.md,ano-1975,340,"184 LA FANTASÍA DE CREERSE ""UNO""",True,0,1,conference,10,False
editorial/saw/qe/008/008-076.md,sitios/quinto-evangelio/content/ano-1975/la-fuerza-del-cristo-y-la-eliminacion-del-ego/index.md,ano-1975,341,185 LA FUERZA DEL CRISTO Y LA ELIMINACIÓN DEL EGO,True,0,1,conference,10,False
editorial/saw/qe/008/008-077.md,sitios/quinto-evangelio/content/ano-1975/platica-en-teatro-la-amistad/index.md,ano-1975,342,186 PLÁTICA EN TEATRO LA AMISTAD,True,0,1,conference,9,False
editorial/saw/qe/008/008-078.md,sitios/quinto-evangelio/content/ano-1975/la-nueva-edad-de-acuario/index.md,ano-1975,343,187 LA NUEVA EDAD DE ACUARIO,True,0,1,conference,10,False
editorial/saw/qe/008/008-079.md,sitios/quinto-evangelio/content/ano-1975/el-movimiento-gnostico-y-su-razon-de-ser/index.md,ano-1975,344,188 EL MOVIMIENTO GNÓSTICO Y SU RAZÓN DE SER,True,0,1,conference,10,False
editorial/saw/qe/008/008-080.md,sitios/quinto-evangelio/content/ano-1975/el-verdadero-simbolismo-de-la-navidad/index.md,ano-1975,345,189 EL VERDADERO SIMBOLISMO DE LA NAVIDAD,True,0,1,conference,10,False
editorial/saw/qe/008/008-081.md,sitios/quinto-evangelio/content/ano-1975/increibles-fenomenos-relacionados-con-el-tiempo/index.md,ano-1975,346,190 INCREÍBLES FENÓMENOS RELACIONADOS CON EL TIEMPO,True,0,1,conference,10,False
editorial/saw/qe/009/009-001.md,sitios/quinto-evangelio/content/ano-1976/la-meditacion-y-el-vacio-iluminador/index.md,ano-1976,347,191 LA MEDITACIÓN Y EL VACÍO ILUMINADOR,True,0,1,conference,10,False
editorial/saw/qe/009/009-002.md,sitios/quinto-evangelio/content/ano-1976/gran-manifiesto-gnostico-internacional-1976/index.md,ano-1976,348,GRAN MANIFIESTO GNÓSTICO INTERNACIONAL 1976,True,0,1,short-text,6,False
editorial/saw/qe/009/009-003.md,sitios/quinto-evangelio/content/ano-1976/carta-del-29-de-enero-de-1976/index.md,ano-1976,349,CARTA DEL 29 DE ENERO DE 1976,True,0,1,short-text,5,False
editorial/saw/qe/009/009-004.md,sitios/quinto-evangelio/content/ano-1976/la-resurreccion-mistica-o-esoterica/index.md,ano-1976,350,192 LA RESURRECCIÓN MÍSTICA O ESOTÉRICA,True,0,1,conference,10,False
editorial/saw/qe/009/009-005.md,sitios/quinto-evangelio/content/ano-1976/el-plan-de-expansion-del-movimiento-gnostico/index.md,ano-1976,351,193 EL PLAN DE EXPANSIÓN DEL MOVIMIENTO GNÓSTICO,True,0,1,conference,11,False
editorial/saw/qe/009/009-006.md,sitios/quinto-evangelio/content/ano-1976/el-ejercito-de-salvacion-mundial/index.md,ano-1976,352,F073 EL EJÉRCITO DE SALVACIÓN MUNDIAL,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-007.md,sitios/quinto-evangelio/content/ano-1976/las-tres-purificaciones/index.md,ano-1976,353,F074 LAS TRES PURIFICACIONES,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-008.md,sitios/quinto-evangelio/content/ano-1976/la-cristificacion/index.md,ano-1976,354,194 LA CRISTIFICACIÓN,True,0,1,conference,10,False
editorial/saw/qe/009/009-009.md,sitios/quinto-evangelio/content/ano-1976/quienes-somos-de-donde-venimos-hacia-donde-vamos/index.md,ano-1976,355,195 ¿QUIÉNES SOMOS? ¿DE DÓNDE VENIMOS? ¿HACIA DÓNDE VAMOS?,True,0,1,conference,10,False
editorial/saw/qe/009/009-010.md,sitios/quinto-evangelio/content/ano-1976/la-metamorfosis-que-debemos-realizar/index.md,ano-1976,356,F075 LA METAMORFOSIS QUE DEBEMOS REALIZAR,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-011.md,sitios/quinto-evangelio/content/ano-1976/la-degeneracion-del-siglo-xx/index.md,ano-1976,357,F076 LA DEGENERACIÓN DEL SIGLO XX,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-012.md,sitios/quinto-evangelio/content/ano-1976/lo-que-somos-y-lo-que-debemos-ser/index.md,ano-1976,358,196 LO QUE SOMOS Y LO QUE DEBEMOS SER,True,0,1,conference,10,False
editorial/saw/qe/009/009-013.md,sitios/quinto-evangelio/content/ano-1976/el-espejo-magico/index.md,ano-1976,359,F077 EL ESPEJO MÁGICO,True,0,1,transcription-fragment,9,False
editorial/saw/qe/009/009-014.md,sitios/quinto-evangelio/content/ano-1976/mensaje-a-los-gnosticos-espanoles/index.md,ano-1976,360,197 MENSAJE A LOS GNÓSTICOS ESPAÑOLES,True,0,1,conference,10,False
editorial/saw/qe/009/009-015.md,sitios/quinto-evangelio/content/ano-1976/la-ley-de-la-entropia/index.md,ano-1976,361,F078 LA LEY DE LA ENTROPÍA,True,0,1,transcription-fragment,11,False
editorial/saw/qe/009/009-016.md,sitios/quinto-evangelio/content/ano-1976/fundamentos-esotericos-de-la-perdurabilidad-del-movimiento-gnostico/index.md,ano-1976,362,F079 FUNDAMENTOS ESOTÉRICOS DE LA PERDURABILIDAD DEL MOVIMIENTO GNÓSTICO,True,0,1,transcription-fragment,11,False
editorial/saw/qe/009/009-017.md,sitios/quinto-evangelio/content/ano-1976/la-influencia-lunar/index.md,ano-1976,363,198 LA INFLUENCIA LUNAR,True,0,1,conference,10,False
editorial/saw/qe/009/009-018.md,sitios/quinto-evangelio/content/ano-1976/exhorto-a-la-auto-observacion-y-el-recuerdo-de-si/index.md,ano-1976,364,199 EXHORTO A LA AUTO-OBSERVACIÓN Y EL RECUERDO DE SÍ,True,0,1,conference,8,False
editorial/saw/qe/009/009-019.md,sitios/quinto-evangelio/content/ano-1976/entropia-holocausto-y-extraterrestres/index.md,ano-1976,365,"200 ENTROPÍA, HOLOCAUSTO Y EXTRATERRESTRES",True,0,1,conference,10,False
editorial/saw/qe/009/009-020.md,sitios/quinto-evangelio/content/ano-1976/platica-del-v-m-samael-con-julio-medina-v/index.md,ano-1976,366,201 PLÁTICA DEL V. M. SAMAEL CON JULIO MEDINA V.,True,0,1,conference,7,False
editorial/saw/qe/009/009-021.md,sitios/quinto-evangelio/content/ano-1976/gran-manifiesto-gnostico-del-13-de-mayo-de-1976/index.md,ano-1976,367,GRAN MANIFIESTO GNÓSTICO DEL 13 DE MAYO DE 1976,True,0,1,short-text,5,False
editorial/saw/qe/009/009-022.md,sitios/quinto-evangelio/content/ano-1976/sexologia-trascendental/index.md,ano-1976,368,202 SEXOLOGÍA TRASCENDENTAL,True,0,1,conference,10,False
editorial/saw/qe/009/009-023.md,sitios/quinto-evangelio/content/ano-1976/fenomenos-post-mortem/index.md,ano-1976,369,203 FENÓMENOS POST MORTEM,True,0,1,conference,10,False
editorial/saw/qe/009/009-024.md,sitios/quinto-evangelio/content/ano-1976/gran-manifiesto-de-la-sede-patriarcal-de-mexico-con-fecha-1-de-junio-de-1976/index.md,ano-1976,370,GRAN MANIFIESTO DE LA SEDE PATRIARCAL DE MÉXICO CON FECHA 1º DE JUNIO DE 1976,True,0,1,short-text,5,False
editorial/saw/qe/009/009-025.md,sitios/quinto-evangelio/content/ano-1976/entrevista-sobre-los-extraterrestres-en-el-canal-12-tv-de-chihuahua/index.md,ano-1976,371,204 ENTREVISTA SOBRE LOS EXTRATERRESTRES EN EL CANAL 12 TV DE CHIHUAHUA,True,0,1,conference,9,False
editorial/saw/qe/009/009-026.md,sitios/quinto-evangelio/content/ano-1976/las-representaciones-de-la-mente/index.md,ano-1976,372,205 LAS REPRESENTACIONES DE LA MENTE,True,0,1,conference,10,False
editorial/saw/qe/009/009-027.md,sitios/quinto-evangelio/content/ano-1976/la-fabricacion-del-oro-y-la-luz/index.md,ano-1976,373,F080 LA FABRICACIÓN DEL ORO Y LA LUZ,True,0,1,transcription-fragment,10,False
editorial/saw/qe/009/009-028.md,sitios/quinto-evangelio/content/ano-1976/los-siete-tipos-de-hombres/index.md,ano-1976,374,206 LOS SIETE TIPOS DE HOMBRES,True,0,1,conference,10,False
editorial/saw/qe/009/009-029.md,sitios/quinto-evangelio/content/ano-1976/fundamentos-alquimicos-del-bautismo-y-del-matrimonio/index.md,ano-1976,375,207 FUNDAMENTOS ALQUÍMICOS DEL BAUTISMO Y DEL MATRIMONIO,True,0,1,conference,10,False
editorial/saw/qe/009/009-030.md,sitios/quinto-evangelio/content/ano-1976/el-sacrificio-del-dolor/index.md,ano-1976,376,208 EL SACRIFICIO DEL DOLOR,True,0,1,conference,11,False
editorial/saw/qe/009/009-031.md,sitios/quinto-evangelio/content/ano-1976/edad-media-y-esoterismo-gnostico/index.md,ano-1976,377,209 EDAD MEDIA Y ESOTERISMO GNÓSTICO,True,0,1,conference,11,False
editorial/saw/qe/009/009-032.md,sitios/quinto-evangelio/content/ano-1976/el-conocimiento-de-si-mismo/index.md,ano-1976,378,210 EL CONOCIMIENTO DE SI MISMO,True,0,1,conference,10,False
editorial/saw/qe/009/009-033.md,sitios/quinto-evangelio/content/ano-1976/imaginacion-y-fantasia/index.md,ano-1976,379,211 IMAGINACIÓN Y FANTASÍA,True,0,1,conference,10,False
editorial/saw/qe/009/009-034.md,sitios/quinto-evangelio/content/ano-1976/el-lado-oculto-de-la-luna-psicologica/index.md,ano-1976,380,212 EL LADO OCULTO DE LA LUNA PSICOLÓGICA,True,0,1,conference,10,False
editorial/saw/qe/009/009-035.md,sitios/quinto-evangelio/content/ano-1976/los-tres-tipos-de-alimento/index.md,ano-1976,381,213 LOS TRES TIPOS DE ALIMENTO,True,0,1,conference,10,False
editorial/saw/qe/009/009-036.md,sitios/quinto-evangelio/content/ano-1976/por-que-juzgamos-a-los-demas/index.md,ano-1976,382,214 POR QUÉ JUZGAMOS A LOS DEMÁS,True,0,1,conference,10,False
editorial/saw/qe/009/009-037.md,sitios/quinto-evangelio/content/ano-1976/sabor-trabajo-y-sabor-vida/index.md,ano-1976,383,215 SABOR TRABAJO Y SABOR VIDA,True,0,1,conference,10,False
